"No.","Time","Source","Destination","Protocol","Length","Info"
"174","4.214909000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34460 [ACK] Seq=346 Ack=656 Win=32256 Len=0 TSval=277097 TSecr=277072"
"175","4.215803000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34472 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277097 TSecr=277072 WS=512"
"176","4.218551000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34464 [ACK] Seq=346 Ack=589 Win=30208 Len=0 TSval=277098 TSecr=277073"
"177","4.224044000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34458 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=277099 TSecr=277074"
"178","4.228324000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34466 [ACK] Seq=346 Ack=608 Win=32256 Len=0 TSval=277100 TSecr=277075"
"179","4.237404000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34468 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=277103 TSecr=277077"
"180","4.245140000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34476 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277105 TSecr=277079 WS=512"
"181","4.246061000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34474 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277105 TSecr=277079 WS=512"
"182","4.246064000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34478 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277105 TSecr=277079 WS=512"
"183","4.246542000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34480 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277105 TSecr=277079 WS=512"
"184","4.366676000","10.0.0.2","10.0.0.1","TCP","66","34470 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277122 TSecr=277097"
"185","4.366677000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/1.6.4.jquery.min.js.download HTTP/1.1 "
"186","4.367623000","10.0.0.2","10.0.0.1","TCP","66","34472 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277123 TSecr=277097"
"187","4.367643000","10.0.0.2","10.0.0.1","HTTP","667","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/facebox.js.download HTTP/1.1 "
"188","4.399848000","10.0.0.2","10.0.0.1","TCP","66","34476 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277130 TSecr=277105"
"189","4.399849000","10.0.0.2","10.0.0.1","HTTP","677","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.flexslider.js.download HTTP/1.1 "
"190","4.399850000","10.0.0.2","10.0.0.1","TCP","66","34474 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277130 TSecr=277105"
"191","4.399851000","10.0.0.2","10.0.0.1","HTTP","673","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.client.js.download HTTP/1.1 "
"192","4.399852000","10.0.0.2","10.0.0.1","TCP","66","34478 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277130 TSecr=277105"
"193","4.399854000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.hoverIntent.minified.js.download HTTP/1.1 "
"194","4.405038000","10.0.0.2","10.0.0.1","TCP","66","34480 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277130 TSecr=277105"
"195","4.405499000","10.0.0.2","10.0.0.1","HTTP","678","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/scripts-responsive.js.download HTTP/1.1 "
"196","4.416931000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34470 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=277147 TSecr=277122"
"197","4.418012000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"198","4.418061000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34472 [ACK] Seq=1 Ack=602 Win=30208 Len=0 TSval=277148 TSecr=277123"
"199","4.418081000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"200","4.418442000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"201","4.418445000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"202","4.449948000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34476 [ACK] Seq=1 Ack=612 Win=32256 Len=0 TSval=277156 TSecr=277130"
"203","4.449953000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34474 [ACK] Seq=1 Ack=608 Win=30208 Len=0 TSval=277156 TSecr=277130"
"204","4.449955000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34478 [ACK] Seq=1 Ack=622 Win=32256 Len=0 TSval=277156 TSecr=277130"
"205","4.450448000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"206","4.450451000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"207","4.450926000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"208","4.450992000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"209","4.451461000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"210","4.451464000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"211","4.455975000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34480 [ACK] Seq=1 Ack=613 Win=32256 Len=0 TSval=277157 TSecr=277130"
"212","4.456955000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"213","4.456958000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"214","4.569029000","10.0.0.2","10.0.0.1","TCP","66","34470 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=277173 TSecr=277147"
"215","4.569548000","10.0.0.2","10.0.0.1","TCP","66","34472 > irdmi [ACK] Seq=602 Ack=30 Win=29696 Len=0 TSval=277173 TSecr=277148"
"216","4.570511000","10.0.0.2","10.0.0.1","TCP","66","34470 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=277173 TSecr=277148"
"217","4.571119000","10.0.0.2","10.0.0.1","TCP","74","34482 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277173 TSecr=0 WS=512"
"218","4.572251000","10.0.0.2","10.0.0.1","TCP","66","34472 > irdmi [FIN, ACK] Seq=602 Ack=346 Win=32256 Len=0 TSval=277174 TSecr=277148"
"219","4.575065000","10.0.0.2","10.0.0.1","TCP","74","34484 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277174 TSecr=0 WS=512"
"220","4.600887000","10.0.0.2","10.0.0.1","TCP","66","34476 > irdmi [ACK] Seq=612 Ack=30 Win=29696 Len=0 TSval=277181 TSecr=277156"
"221","4.601764000","10.0.0.2","10.0.0.1","TCP","66","34474 > irdmi [ACK] Seq=608 Ack=30 Win=29696 Len=0 TSval=277181 TSecr=277156"
"222","4.602181000","10.0.0.2","10.0.0.1","TCP","66","34476 > irdmi [FIN, ACK] Seq=612 Ack=346 Win=32256 Len=0 TSval=277181 TSecr=277156"
"223","4.602182000","10.0.0.2","10.0.0.1","TCP","66","34478 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=277181 TSecr=277156"
"224","4.602744000","10.0.0.2","10.0.0.1","TCP","74","34486 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277181 TSecr=0 WS=512"
"225","4.603437000","10.0.0.2","10.0.0.1","TCP","66","34474 > irdmi [FIN, ACK] Seq=608 Ack=346 Win=32256 Len=0 TSval=277182 TSecr=277156"
"226","4.604927000","10.0.0.2","10.0.0.1","TCP","66","34478 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=277182 TSecr=277156"
"227","4.607654000","10.0.0.2","10.0.0.1","TCP","74","34488 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277182 TSecr=0 WS=512"
"228","4.607767000","10.0.0.2","10.0.0.1","TCP","66","34480 > irdmi [ACK] Seq=613 Ack=30 Win=29696 Len=0 TSval=277183 TSecr=277157"
"229","4.608336000","10.0.0.2","10.0.0.1","TCP","74","34490 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277182 TSecr=0 WS=512"
"230","4.610307000","10.0.0.2","10.0.0.1","TCP","66","34480 > irdmi [FIN, ACK] Seq=613 Ack=346 Win=32256 Len=0 TSval=277183 TSecr=277157"
"231","4.612581000","10.0.0.2","10.0.0.1","TCP","74","34492 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277184 TSecr=0 WS=512"
"232","4.620602000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34470 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=277198 TSecr=277173"
"233","4.621168000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34482 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277199 TSecr=277173 WS=512"
"234","4.622328000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34472 [ACK] Seq=346 Ack=603 Win=30208 Len=0 TSval=277199 TSecr=277174"
"235","4.625261000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34484 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277200 TSecr=277174 WS=512"
"236","4.652666000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34476 [ACK] Seq=346 Ack=613 Win=32256 Len=0 TSval=277206 TSecr=277181"
"237","4.652893000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34486 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277207 TSecr=277181 WS=512"
"238","4.653508000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34474 [ACK] Seq=346 Ack=609 Win=30208 Len=0 TSval=277207 TSecr=277182"
"239","4.654947000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34478 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=277207 TSecr=277182"
"240","4.657721000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34488 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277208 TSecr=277182 WS=512"
"241","4.658390000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34490 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277208 TSecr=277182 WS=512"
"242","4.660341000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34480 [ACK] Seq=346 Ack=614 Win=32256 Len=0 TSval=277208 TSecr=277183"
"243","4.663300000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34492 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277209 TSecr=277184 WS=512"
"244","4.772745000","10.0.0.2","10.0.0.1","TCP","66","34482 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277224 TSecr=277199"
"245","4.772747000","10.0.0.2","10.0.0.1","HTTP","687","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery-ui-1.8.21.custom.min.js.download HTTP/1.1 "
"246","4.776123000","10.0.0.2","10.0.0.1","TCP","66","34484 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277225 TSecr=277200"
"247","4.776319000","10.0.0.2","10.0.0.1","HTTP","675","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.validate.js.download HTTP/1.1 "
"248","4.804995000","10.0.0.2","10.0.0.1","TCP","66","34486 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277232 TSecr=277207"
"249","4.804998000","10.0.0.2","10.0.0.1","HTTP","681","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/datepicker.validation.js.download HTTP/1.1 "
"250","4.809522000","10.0.0.2","10.0.0.1","TCP","66","34488 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277233 TSecr=277208"
"251","4.809776000","10.0.0.2","10.0.0.1","HTTP","683","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.ui.addresspicker.js.download HTTP/1.1 "
"252","4.810384000","10.0.0.2","10.0.0.1","TCP","66","34490 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277233 TSecr=277208"
"253","4.810385000","10.0.0.2","10.0.0.1","HTTP","680","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.ui.timepicker.js.download HTTP/1.1 "
"254","4.815420000","10.0.0.2","10.0.0.1","TCP","66","34492 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277234 TSecr=277209"
"255","4.815434000","10.0.0.2","10.0.0.1","HTTP","662","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/ga.js.download HTTP/1.1 "
"256","4.822849000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34482 [ACK] Seq=1 Ack=622 Win=32256 Len=0 TSval=277249 TSecr=277224"
"257","4.824406000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"258","4.824410000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"259","4.826358000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34484 [ACK] Seq=1 Ack=610 Win=32256 Len=0 TSval=277250 TSecr=277225"
"260","4.826810000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"261","4.826933000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"262","4.855158000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34486 [ACK] Seq=1 Ack=616 Win=32256 Len=0 TSval=277257 TSecr=277232"
"263","4.856365000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"264","4.856368000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"265","4.859829000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34488 [ACK] Seq=1 Ack=618 Win=32256 Len=0 TSval=277258 TSecr=277233"
"266","4.860228000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"267","4.860337000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"268","4.860427000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34490 [ACK] Seq=1 Ack=615 Win=32256 Len=0 TSval=277258 TSecr=277233"
"269","4.860812000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"270","4.860921000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"271","4.865554000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34492 [ACK] Seq=1 Ack=597 Win=30208 Len=0 TSval=277260 TSecr=277234"
"272","4.866829000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"273","4.866973000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"274","4.975533000","10.0.0.2","10.0.0.1","TCP","66","34482 > irdmi [ACK] Seq=622 Ack=30 Win=29696 Len=0 TSval=277275 TSecr=277249"
"275","4.977440000","10.0.0.2","10.0.0.1","TCP","66","34482 > irdmi [FIN, ACK] Seq=622 Ack=346 Win=32256 Len=0 TSval=277275 TSecr=277249"
"276","4.977442000","10.0.0.2","10.0.0.1","TCP","66","34484 > irdmi [ACK] Seq=610 Ack=30 Win=29696 Len=0 TSval=277275 TSecr=277250"
"277","4.978847000","10.0.0.2","10.0.0.1","TCP","66","34484 > irdmi [FIN, ACK] Seq=610 Ack=346 Win=32256 Len=0 TSval=277275 TSecr=277250"
"278","4.984593000","10.0.0.2","10.0.0.1","TCP","74","34494 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277276 TSecr=0 WS=512"
"279","4.986598000","10.0.0.2","10.0.0.1","TCP","74","34496 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277276 TSecr=0 WS=512"
"280","5.006945000","10.0.0.2","10.0.0.1","TCP","66","34486 > irdmi [ACK] Seq=616 Ack=30 Win=29696 Len=0 TSval=277282 TSecr=277257"
"281","5.007751000","10.0.0.2","10.0.0.1","TCP","66","34486 > irdmi [FIN, ACK] Seq=616 Ack=346 Win=32256 Len=0 TSval=277283 TSecr=277257"
"282","5.009384000","10.0.0.2","10.0.0.1","TCP","74","34498 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277283 TSecr=0 WS=512"
"283","5.011268000","10.0.0.2","10.0.0.1","TCP","66","34488 > irdmi [ACK] Seq=618 Ack=30 Win=29696 Len=0 TSval=277283 TSecr=277258"
"284","5.012050000","10.0.0.2","10.0.0.1","TCP","66","34490 > irdmi [ACK] Seq=615 Ack=30 Win=29696 Len=0 TSval=277284 TSecr=277258"
"285","5.012051000","10.0.0.2","10.0.0.1","TCP","66","34488 > irdmi [FIN, ACK] Seq=618 Ack=346 Win=32256 Len=0 TSval=277284 TSecr=277258"
"286","5.013256000","10.0.0.2","10.0.0.1","TCP","66","34490 > irdmi [FIN, ACK] Seq=615 Ack=346 Win=32256 Len=0 TSval=277284 TSecr=277258"
"287","5.017420000","10.0.0.2","10.0.0.1","TCP","66","34492 > irdmi [ACK] Seq=597 Ack=30 Win=29696 Len=0 TSval=277285 TSecr=277260"
"288","5.019147000","10.0.0.2","10.0.0.1","TCP","66","34492 > irdmi [FIN, ACK] Seq=597 Ack=346 Win=32256 Len=0 TSval=277285 TSecr=277260"
"289","5.027529000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34482 [ACK] Seq=346 Ack=623 Win=32256 Len=0 TSval=277300 TSecr=277275"
"290","5.028884000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34484 [ACK] Seq=346 Ack=611 Win=32256 Len=0 TSval=277301 TSecr=277275"
"291","5.034750000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34494 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277302 TSecr=277276 WS=512"
"292","5.037119000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34496 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277302 TSecr=277276 WS=512"
"293","5.057804000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34486 [ACK] Seq=346 Ack=617 Win=32256 Len=0 TSval=277308 TSecr=277283"
"294","5.059429000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34498 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277308 TSecr=277283 WS=512"
"295","5.062118000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34488 [ACK] Seq=346 Ack=619 Win=32256 Len=0 TSval=277309 TSecr=277284"
"296","5.063299000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34490 [ACK] Seq=346 Ack=616 Win=32256 Len=0 TSval=277309 TSecr=277284"
"297","5.069918000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34492 [ACK] Seq=346 Ack=598 Win=30208 Len=0 TSval=277311 TSecr=277285"
"298","5.186561000","10.0.0.2","10.0.0.1","TCP","66","34494 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277327 TSecr=277302"
"299","5.186564000","10.0.0.2","10.0.0.1","HTTP","672","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/jquery.tweet.js.download HTTP/1.1 "
"300","5.191234000","10.0.0.2","10.0.0.1","TCP","66","34496 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277328 TSecr=277302"
"301","5.191237000","10.0.0.2","10.0.0.1","HTTP","665","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/ga.js(1).download HTTP/1.1 "
"302","5.213591000","10.0.0.2","10.0.0.1","TCP","66","34498 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277333 TSecr=277308"
"303","5.213612000","10.0.0.2","10.0.0.1","HTTP","710","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/logo-western-crest-ftr.svg HTTP/1.1 "
"304","5.236695000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34494 [ACK] Seq=1 Ack=607 Win=30208 Len=0 TSval=277352 TSecr=277327"
"305","5.239080000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"306","5.239366000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"307","5.241536000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34496 [ACK] Seq=1 Ack=600 Win=32256 Len=0 TSval=277354 TSecr=277328"
"308","5.259456000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"309","5.263677000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34498 [ACK] Seq=1 Ack=645 Win=32256 Len=0 TSval=277359 TSecr=277333"
"310","5.264000000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"311","5.266011000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"312","5.266015000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"313","5.389799000","10.0.0.2","10.0.0.1","TCP","66","34494 > irdmi [ACK] Seq=607 Ack=30 Win=29696 Len=0 TSval=277378 TSecr=277353"
"314","5.391777000","10.0.0.2","10.0.0.1","TCP","66","34494 > irdmi [FIN, ACK] Seq=607 Ack=346 Win=32256 Len=0 TSval=277379 TSecr=277353"
"315","5.395370000","10.0.0.2","10.0.0.1","TCP","74","34500 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277379 TSecr=0 WS=512"
"316","5.409985000","10.0.0.2","10.0.0.1","TCP","66","34496 > irdmi [ACK] Seq=600 Ack=30 Win=29696 Len=0 TSval=277383 TSecr=277358"
"317","5.416289000","10.0.0.2","10.0.0.1","TCP","66","34496 > irdmi [FIN, ACK] Seq=600 Ack=346 Win=32256 Len=0 TSval=277385 TSecr=277359"
"318","5.416556000","10.0.0.2","10.0.0.1","TCP","66","34498 > irdmi [ACK] Seq=645 Ack=30 Win=29696 Len=0 TSval=277385 TSecr=277360"
"319","5.418071000","10.0.0.2","10.0.0.1","TCP","66","34498 > irdmi [FIN, ACK] Seq=645 Ack=346 Win=32256 Len=0 TSval=277385 TSecr=277360"
"320","5.442178000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34494 [ACK] Seq=346 Ack=608 Win=30208 Len=0 TSval=277404 TSecr=277379"
"321","5.445577000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34500 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277405 TSecr=277379 WS=512"
"322","5.466503000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34496 [ACK] Seq=346 Ack=601 Win=32256 Len=0 TSval=277410 TSecr=277385"
"323","5.468322000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34498 [ACK] Seq=346 Ack=646 Win=32256 Len=0 TSval=277410 TSecr=277385"
"324","5.596741000","10.0.0.2","10.0.0.1","TCP","66","34500 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277430 TSecr=277405"
"325","5.596955000","10.0.0.2","10.0.0.1","HTTP","676","GET /Course%20Outlines%20-%20Electrical%20and%20Computer%20Engineering%20-%20Faculty%20of%20Engineering%20-%20Western%20University_files/SpryTabbedPanels.js.download HTTP/1.1 "
"326","5.647022000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34500 [ACK] Seq=1 Ack=611 Win=32256 Len=0 TSval=277455 TSecr=277430"
"327","5.647895000","10.0.0.1","10.0.0.2","TCP","95","[TCP segment of a reassembled PDU]"
"328","5.648036000","10.0.0.1","10.0.0.2","HTTP","381","HTTP/1.0 404 File not found  (text/html)"
"329","5.798185000","10.0.0.2","10.0.0.1","TCP","66","34500 > irdmi [ACK] Seq=611 Ack=30 Win=29696 Len=0 TSval=277480 TSecr=277455"
"330","5.800155000","10.0.0.2","10.0.0.1","TCP","66","34500 > irdmi [FIN, ACK] Seq=611 Ack=346 Win=32256 Len=0 TSval=277481 TSecr=277455"
"331","5.801838000","10.0.0.2","10.0.0.1","TCP","74","34502 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=277481 TSecr=0 WS=512"
"332","5.850236000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34500 [ACK] Seq=346 Ack=612 Win=32256 Len=0 TSval=277506 TSecr=277481"
"333","5.852528000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34502 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=277506 TSecr=277481 WS=512"
"334","6.003577000","10.0.0.2","10.0.0.1","TCP","66","34502 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=277532 TSecr=277506"
